MatchID,Map,AverageRank,EconRating,FirstBloods,SpikePlants,Kills,Deaths,KD_Ratio,TeamWin
VAL-07634,Bind,Silver,50,17,10,50,57,0.88,0
VAL-07635,Sunset,Silver,55,17,8,56,57,0.98,1
VAL-07636,Ascent,Gold,61,15,8,65,31,2.1,1
VAL-07637,Ascent,Silver,28,14,10,55,63,0.87,0
VAL-07638,Haven,Platinum,60,10,4,57,73,0.78,0
VAL-07639,Breeze,Ascendant,47,12,8,55,51,1.08,1
VAL-07640,Icebox,Silver,23,13,8,53,62,0.85,0
VAL-07641,Bind,Gold,50,12,6,63,71,0.89,0
VAL-07642,Sunset,Immortal,43,6,7,55,54,1.02,0
VAL-07643,Split,Platinum,49,13,2,75,42,1.79,1
VAL-07644,Split,Ascendant,61,12,5,60,72,0.83,0
VAL-07645,Icebox,Silver,65,11,0,49,50,0.98,0
VAL-07646,Lotus,Silver,70,14,9,61,58,1.05,1
VAL-07647,Split,Silver,71,14,7,67,49,1.37,1
VAL-07648,Icebox,Gold,43,17,7,59,50,1.18,1
VAL-07649,Split,Platinum,70,14,8,52,52,1.0,0
VAL-07650,Breeze,Silver,40,10,8,50,65,0.77,1
VAL-07651,Haven,Gold,68,17,6,63,68,0.93,1
VAL-07652,Lotus,Gold,62,18,3,64,70,0.91,0
VAL-07653,Breeze,Diamond,57,12,8,70,64,1.09,1
VAL-07654,Icebox,Silver,44,17,4,50,51,0.98,0
VAL-07655,Bind,Silver,69,13,8,61,53,1.15,1
VAL-07656,Pearl,Platinum,43,17,11,52,57,0.91,1
VAL-07657,Bind,Silver,55,17,12,62,72,0.86,1
VAL-07658,Ascent,Gold,56,9,8,46,65,0.71,0
VAL-07659,Pearl,Gold,35,18,6,72,61,1.18,1
VAL-07660,Icebox,Diamond,57,12,6,39,65,0.6,0
VAL-07661,Ascent,Platinum,42,14,8,50,47,1.06,1
VAL-07662,Split,Platinum,72,16,1,62,84,0.74,0
VAL-07663,Split,Ascendant,87,11,5,51,52,0.98,1
VAL-07664,Pearl,Immortal,46,16,5,51,56,0.91,0
VAL-07665,Sunset,Platinum,50,13,8,67,50,1.34,1
VAL-07666,Bind,Gold,57,10,7,31,48,0.65,0
VAL-07667,Ascent,Platinum,30,15,7,41,54,0.76,0
VAL-07668,Bind,Gold,75,17,7,48,64,0.75,1
VAL-07669,Pearl,Immortal,51,12,6,48,61,0.79,0
VAL-07670,Breeze,Platinum,50,8,8,68,48,1.42,0
VAL-07671,Split,Gold,63,11,9,64,45,1.42,1
VAL-07672,Ascent,Silver,56,9,10,61,44,1.39,1
VAL-07673,Ascent,Silver,57,21,7,72,70,1.03,1
VAL-07674,Icebox,Silver,65,9,10,29,73,0.4,1
VAL-07675,Ascent,Silver,53,3,12,61,61,1.0,0
VAL-07676,Pearl,Gold,42,10,5,78,62,1.26,0
VAL-07677,Ascent,Silver,70,13,9,63,48,1.31,1
VAL-07678,Ascent,Platinum,48,12,5,50,64,0.78,0
VAL-07679,Bind,Silver,49,13,11,66,56,1.18,1
VAL-07680,Haven,Silver,58,7,8,60,25,2.4,1
VAL-07681,Ascent,Gold,39,12,6,61,46,1.33,1
VAL-07682,Sunset,Diamond,58,8,4,51,74,0.69,0
VAL-07683,Lotus,Gold,66,16,5,75,70,1.07,1
VAL-07684,Icebox,Gold,74,7,7,75,59,1.27,1
VAL-07685,Bind,Platinum,64,12,10,58,63,0.92,1
VAL-07686,Icebox,Gold,68,9,6,56,55,1.02,0
VAL-07687,Breeze,Gold,47,16,6,69,56,1.23,1
VAL-07688,Ascent,Silver,65,10,12,49,58,0.84,1
VAL-07689,Split,Platinum,53,8,6,52,49,1.06,0
VAL-07690,Sunset,Platinum,69,16,4,67,66,1.02,1
VAL-07691,Bind,Platinum,56,4,3,59,70,0.84,0
VAL-07692,Icebox,Gold,68,15,5,73,66,1.11,1
VAL-07693,Ascent,Diamond,57,13,7,51,69,0.74,0
VAL-07694,Split,Gold,46,22,7,49,60,0.82,1
VAL-07695,Split,Silver,55,15,5,67,47,1.43,1
VAL-07696,Breeze,Gold,51,14,2,45,61,0.74,0
VAL-07697,Sunset,Platinum,71,9,4,67,70,0.96,0
VAL-07698,Haven,Silver,39,11,3,60,72,0.83,0
VAL-07699,Sunset,Platinum,35,13,0,51,69,0.74,0
VAL-07700,Breeze,Diamond,59,18,0,48,63,0.76,0
VAL-07701,Pearl,Gold,51,9,8,54,79,0.68,0
VAL-07702,Bind,Gold,41,5,6,45,63,0.71,0
VAL-07703,Breeze,Silver,55,12,9,81,47,1.72,1
VAL-07704,Breeze,Gold,58,6,5,59,55,1.07,1
VAL-07705,Bind,Silver,70,15,5,62,61,1.02,1
VAL-07706,Bind,Ascendant,33,18,4,47,40,1.18,0
VAL-07707,Bind,Gold,57,16,4,51,57,0.89,0
VAL-07708,Ascent,Diamond,75,10,5,68,71,0.96,0
VAL-07709,Icebox,Silver,74,18,12,49,73,0.67,1
VAL-07710,Lotus,Diamond,56,9,7,54,62,0.87,0
VAL-07711,Bind,Diamond,48,8,5,63,58,1.09,0
VAL-07712,Icebox,Platinum,52,18,10,56,66,0.85,1
VAL-07713,Lotus,Ascendant,43,11,7,53,63,0.84,0
VAL-07714,Icebox,Silver,50,13,10,47,48,0.98,1
VAL-07715,Bind,Gold,56,16,8,68,57,1.19,1
VAL-07716,Haven,Platinum,61,8,7,73,64,1.14,1
VAL-07717,Breeze,Platinum,65,10,8,80,22,3.64,1
VAL-07718,Icebox,Diamond,54,10,8,57,59,0.97,0
VAL-07719,Split,Silver,53,11,3,64,59,1.08,0
VAL-07720,Split,Silver,66,9,7,71,68,1.04,1
VAL-07721,Icebox,Gold,51,13,8,61,49,1.24,1
VAL-07722,Bind,Diamond,63,13,8,70,61,1.15,0
VAL-07723,Sunset,Ascendant,35,12,6,65,40,1.62,1
VAL-07724,Bind,Platinum,61,13,11,67,55,1.22,1
VAL-07725,Bind,Gold,80,9,8,51,60,0.85,1
VAL-07726,Sunset,Platinum,44,12,6,42,45,0.93,0
VAL-07727,Haven,Platinum,72,5,8,67,54,1.24,1
VAL-07728,Pearl,Silver,63,16,10,59,65,0.91,1
VAL-07729,Split,Platinum,65,10,5,60,67,0.9,0
VAL-07730,Breeze,Gold,63,10,4,42,67,0.63,0
VAL-07731,Split,Gold,47,8,9,73,45,1.62,1
VAL-07732,Pearl,Silver,39,13,10,56,48,1.17,1
VAL-07733,Ascent,Diamond,61,10,7,38,59,0.64,0
VAL-07734,Haven,Diamond,54,15,6,80,55,1.45,1
VAL-07735,Haven,Platinum,38,8,10,59,58,1.02,0
VAL-07736,Ascent,Platinum,50,13,5,65,52,1.25,1
VAL-07737,Breeze,Gold,42,14,0,89,78,1.14,0
VAL-07738,Sunset,Platinum,78,15,7,55,49,1.12,1
VAL-07739,Lotus,Gold,65,15,7,60,68,0.88,1
VAL-07740,Pearl,Diamond,43,8,10,53,73,0.73,0
VAL-07741,Lotus,Gold,61,12,9,72,51,1.41,1
VAL-07742,Breeze,Platinum,41,12,12,47,74,0.64,0
VAL-07743,Sunset,Platinum,33,8,8,74,78,0.95,0
VAL-07744,Haven,Platinum,47,12,13,69,56,1.23,1
VAL-07745,Sunset,Diamond,53,6,11,51,65,0.78,0
VAL-07746,Split,Gold,60,13,7,58,52,1.12,1
VAL-07747,Pearl,Diamond,65,17,10,78,74,1.05,1
VAL-07748,Sunset,Gold,51,16,4,39,42,0.93,0
VAL-07749,Bind,Ascendant,63,14,6,60,50,1.2,1
VAL-07750,Bind,Diamond,36,13,7,56,69,0.81,0
VAL-07751,Sunset,Silver,73,12,6,55,67,0.82,0
VAL-07752,Haven,Diamond,36,21,10,35,61,0.57,0
VAL-07753,Sunset,Platinum,49,11,10,59,69,0.86,0
VAL-07754,Icebox,Immortal,47,7,9,41,41,1.0,0
VAL-07755,Breeze,Platinum,38,15,5,63,69,0.91,0
VAL-07756,Bind,Silver,59,14,9,63,63,1.0,1
VAL-07757,Lotus,Gold,75,8,11,75,68,1.1,1
VAL-07758,Sunset,Gold,33,10,9,74,56,1.32,0
VAL-07759,Bind,Diamond,27,13,3,60,72,0.83,0
VAL-07760,Breeze,Platinum,45,10,4,70,70,1.0,0
VAL-07761,Breeze,Gold,52,16,9,71,58,1.22,1
VAL-07762,Lotus,Platinum,64,9,10,61,54,1.13,1
VAL-07763,Icebox,Platinum,49,11,4,56,62,0.9,0
VAL-07764,Sunset,Silver,33,10,7,75,50,1.5,1
VAL-07765,Ascent,Silver,70,14,7,62,57,1.09,1
VAL-07766,Sunset,Gold,44,15,4,41,72,0.57,0
VAL-07767,Pearl,Silver,63,14,8,64,53,1.21,1
VAL-07768,Split,Silver,41,5,8,52,50,1.04,0
VAL-07769,Haven,Silver,53,13,8,84,75,1.12,1
VAL-07770,Breeze,Diamond,59,14,10,51,64,0.8,1
VAL-07771,Ascent,Gold,45,14,7,56,64,0.88,0
VAL-07772,Haven,Gold,60,11,9,70,62,1.13,1
VAL-07773,Bind,Silver,51,12,8,90,52,1.73,1
VAL-07774,Sunset,Gold,50,10,9,58,76,0.76,0
VAL-07775,Haven,Gold,73,17,6,50,57,0.88,1
VAL-07776,Bind,Silver,59,7,9,50,39,1.28,1
VAL-07777,Split,Platinum,61,14,10,43,55,0.78,0
VAL-07778,Bind,Platinum,64,8,10,62,75,0.83,0
VAL-07779,Ascent,Gold,62,10,11,64,59,1.08,1
VAL-07780,Breeze,Platinum,59,12,8,46,73,0.63,0
VAL-07781,Lotus,Gold,70,4,12,57,62,0.92,1
VAL-07782,Bind,Silver,44,6,6,57,54,1.06,0
VAL-07783,Sunset,Platinum,57,6,6,53,53,1.0,0
VAL-07784,Haven,Diamond,51,14,12,66,71,0.93,1
VAL-07785,Lotus,Platinum,57,16,8,54,66,0.82,0
VAL-07786,Lotus,Gold,47,6,10,75,48,1.56,1
VAL-07787,Haven,Ascendant,36,11,2,43,67,0.64,0
VAL-07788,Haven,Gold,65,13,8,59,57,1.04,1
VAL-07789,Breeze,Gold,84,13,8,40,58,0.69,1
VAL-07790,Ascent,Gold,68,20,9,66,76,0.87,1
VAL-07791,Split,Platinum,65,13,9,57,80,0.71,1
VAL-07792,Ascent,Diamond,58,8,6,58,53,1.09,0
VAL-07793,Haven,Gold,53,15,13,54,38,1.42,1
VAL-07794,Sunset,Silver,54,18,5,71,62,1.15,1
VAL-07795,Icebox,Platinum,54,7,6,71,71,1.0,0
VAL-07796,Icebox,Ascendant,47,14,10,64,58,1.1,1
VAL-07797,Split,Silver,35,12,4,56,54,1.04,0
VAL-07798,Haven,Diamond,57,8,7,62,50,1.24,1
VAL-07799,Icebox,Gold,52,9,9,63,61,1.03,0
VAL-07800,Split,Diamond,69,18,6,58,46,1.26,1
VAL-07801,Lotus,Gold,64,15,5,84,57,1.47,1
VAL-07802,Split,Gold,31,14,8,53,57,0.93,0
VAL-07803,Lotus,Platinum,76,6,8,60,65,0.92,0
VAL-07804,Breeze,Ascendant,49,15,5,56,68,0.82,0
VAL-07805,Icebox,Gold,51,16,7,78,56,1.39,1
VAL-07806,Split,Gold,35,7,7,53,48,1.1,1
VAL-07807,Split,Silver,58,12,10,69,47,1.47,1
VAL-07808,Split,Silver,60,16,4,51,69,0.74,1
VAL-07809,Sunset,Diamond,76,15,5,61,75,0.81,0
VAL-07810,Split,Silver,65,15,6,81,48,1.69,0
VAL-07811,Sunset,Diamond,49,12,6,45,79,0.57,0
VAL-07812,Breeze,Gold,34,16,10,51,79,0.65,0
VAL-07813,Pearl,Immortal,48,13,7,84,52,1.62,1
VAL-07814,Haven,Silver,68,14,9,71,58,1.22,1
VAL-07815,Lotus,Silver,50,13,11,41,67,0.61,0
VAL-07816,Haven,Silver,42,8,5,54,60,0.9,0
VAL-07817,Ascent,Diamond,57,8,11,56,56,1.0,1
VAL-07818,Icebox,Gold,51,6,7,67,71,0.94,0
VAL-07819,Bind,Silver,50,10,0,67,67,1.0,1
VAL-07820,Breeze,Diamond,46,15,8,63,51,1.24,1
VAL-07821,Sunset,Diamond,56,13,3,47,66,0.71,0
VAL-07822,Ascent,Diamond,67,12,3,74,63,1.17,1
VAL-07823,Split,Silver,61,17,4,68,59,1.15,0
VAL-07824,Ascent,Gold,32,11,7,55,56,0.98,0
VAL-07825,Ascent,Platinum,74,14,3,86,50,1.72,1
VAL-07826,Lotus,Gold,64,11,11,57,57,1.0,1
VAL-07827,Bind,Silver,59,6,10,68,55,1.24,1
VAL-07828,Ascent,Silver,60,9,13,84,65,1.29,1
VAL-07829,Lotus,Ascendant,62,9,7,60,73,0.82,0
VAL-07830,Split,Silver,60,6,6,54,56,0.96,0
VAL-07831,Haven,Platinum,43,11,8,68,63,1.08,1
VAL-07832,Split,Gold,61,9,10,61,51,1.2,1
VAL-07833,Icebox,Platinum,57,18,11,73,59,1.24,1
VAL-07834,Ascent,Platinum,60,11,5,68,67,1.01,0
VAL-07835,Ascent,Gold,47,9,10,70,59,1.19,1
VAL-07836,Haven,Gold,68,8,10,51,57,0.89,1
VAL-07837,Breeze,Diamond,48,8,13,70,56,1.25,1
VAL-07838,Ascent,Gold,54,16,11,48,63,0.76,1
VAL-07839,Bind,Diamond,49,16,13,67,59,1.14,1
VAL-07840,Pearl,Platinum,43,4,13,67,52,1.29,1
VAL-07841,Ascent,Platinum,64,21,5,37,71,0.52,0
VAL-07842,Pearl,Gold,49,12,5,72,54,1.33,1
VAL-07843,Split,Silver,57,16,10,59,73,0.81,1
VAL-07844,Breeze,Platinum,38,9,6,54,48,1.12,1
VAL-07845,Lotus,Silver,33,8,9,59,81,0.73,0
VAL-07846,Sunset,Ascendant,76,11,7,46,73,0.63,0
VAL-07847,Breeze,Ascendant,74,14,8,77,49,1.57,0
VAL-07848,Sunset,Silver,48,13,8,68,60,1.13,1
VAL-07849,Split,Silver,60,17,9,81,61,1.33,1
VAL-07850,Breeze,Gold,50,5,3,58,53,1.09,0
VAL-07851,Lotus,Ascendant,63,16,3,57,73,0.78,0
VAL-07852,Sunset,Gold,42,14,7,70,69,1.01,1
VAL-07853,Haven,Gold,41,13,7,71,70,1.01,0
VAL-07854,Bind,Platinum,55,7,12,73,69,1.06,1
VAL-07855,Breeze,Silver,60,9,8,71,54,1.31,1
VAL-07856,Split,Gold,47,15,8,78,64,1.22,1
VAL-07857,Ascent,Gold,39,2,6,68,65,1.05,0
VAL-07858,Lotus,Platinum,70,4,9,66,49,1.35,1
VAL-07859,Sunset,Silver,49,14,6,76,56,1.36,1
VAL-07860,Sunset,Gold,50,14,3,49,64,0.77,0
VAL-07861,Bind,Diamond,70,9,10,68,47,1.45,1
VAL-07862,Sunset,Gold,82,9,6,52,62,0.84,0
VAL-07863,Pearl,Platinum,59,16,6,63,59,1.07,1
VAL-07864,Icebox,Silver,66,16,3,65,45,1.44,1
VAL-07865,Pearl,Gold,41,11,8,49,68,0.72,0
VAL-07866,Sunset,Silver,64,7,12,60,78,0.77,0
VAL-07867,Lotus,Platinum,65,18,2,62,57,1.09,0
VAL-07868,Breeze,Gold,44,7,2,62,55,1.13,0
VAL-07869,Split,Gold,49,15,8,68,62,1.1,1
VAL-07870,Ascent,Silver,70,17,8,65,66,0.98,1
VAL-07871,Breeze,Gold,52,12,6,63,49,1.29,1
VAL-07872,Haven,Gold,72,10,5,60,66,0.91,0
VAL-07873,Breeze,Platinum,55,6,8,57,61,0.93,0
VAL-07874,Breeze,Silver,55,12,1,63,43,1.47,1
VAL-07875,Split,Platinum,67,6,3,48,55,0.87,0
VAL-07876,Bind,Gold,80,13,4,57,60,0.95,1
VAL-07877,Sunset,Gold,63,4,6,60,56,1.07,0
VAL-07878,Bind,Diamond,57,5,6,45,63,0.71,0
VAL-07879,Haven,Gold,70,13,0,67,60,1.12,0
VAL-07880,Ascent,Silver,71,15,3,58,53,1.09,1
VAL-07881,Pearl,Platinum,61,11,9,59,75,0.79,0
VAL-07882,Ascent,Ascendant,60,16,9,62,44,1.41,1
VAL-07883,Sunset,Gold,63,10,10,49,53,0.92,1
VAL-07884,Ascent,Diamond,38,21,9,61,69,0.88,1
VAL-07885,Icebox,Diamond,42,7,7,55,66,0.83,0
VAL-07886,Pearl,Gold,58,9,4,69,60,1.15,0
VAL-07887,Haven,Platinum,46,17,4,67,75,0.89,0
VAL-07888,Sunset,Gold,55,11,4,52,52,1.0,0
VAL-07889,Lotus,Gold,57,16,9,59,68,0.87,1
VAL-07890,Haven,Gold,43,7,9,48,46,1.04,0
VAL-07891,Icebox,Platinum,62,8,4,52,58,0.9,0
VAL-07892,Pearl,Gold,32,14,8,62,64,0.97,0
VAL-07893,Split,Silver,51,6,9,68,65,1.05,0
VAL-07894,Icebox,Diamond,37,7,9,57,55,1.04,0
VAL-07895,Haven,Platinum,51,12,10,56,48,1.17,0
VAL-07896,Sunset,Ascendant,66,17,7,67,78,0.86,1
VAL-07897,Sunset,Gold,46,13,6,64,60,1.07,0
VAL-07898,Pearl,Silver,31,11,7,46,50,0.92,0
VAL-07899,Bind,Silver,52,13,10,58,55,1.05,1
VAL-07900,Pearl,Diamond,45,5,9,57,69,0.83,0
VAL-07901,Pearl,Silver,55,10,7,55,72,0.76,0
VAL-07902,Icebox,Ascendant,52,14,10,55,54,1.02,1
VAL-07903,Sunset,Gold,57,13,13,66,80,0.82,1
VAL-07904,Haven,Diamond,69,14,13,47,55,0.85,1
VAL-07905,Split,Diamond,50,15,13,71,54,1.31,1
VAL-07906,Ascent,Diamond,56,13,13,60,53,1.13,1
VAL-07907,Breeze,Silver,51,2,11,60,52,1.15,0
VAL-07908,Split,Platinum,67,13,0,77,63,1.22,1
VAL-07909,Ascent,Silver,57,10,8,69,55,1.25,1
VAL-07910,Bind,Silver,61,10,3,55,51,1.08,1
VAL-07911,Haven,Gold,64,11,12,62,56,1.11,1
VAL-07912,Sunset,Platinum,32,13,6,55,69,0.8,0
VAL-07913,Lotus,Silver,64,6,8,61,40,1.52,1
VAL-07914,Pearl,Ascendant,60,5,7,50,66,0.76,0
VAL-07915,Split,Silver,47,7,12,58,51,1.14,1
VAL-07916,Ascent,Gold,70,16,3,63,74,0.85,0
VAL-07917,Lotus,Silver,67,10,9,58,78,0.74,0
VAL-07918,Split,Diamond,53,14,4,54,57,0.95,1
VAL-07919,Haven,Silver,30,14,1,78,77,1.01,0
VAL-07920,Sunset,Diamond,54,14,8,58,52,1.12,1
VAL-07921,Split,Gold,43,14,3,52,47,1.11,0
VAL-07922,Split,Ascendant,29,10,3,58,43,1.35,0
VAL-07923,Sunset,Gold,62,15,2,60,45,1.33,1
VAL-07924,Bind,Gold,73,14,6,66,60,1.1,1
VAL-07925,Icebox,Platinum,54,6,10,62,48,1.29,1
VAL-07926,Split,Diamond,58,12,3,60,85,0.71,0
VAL-07927,Sunset,Gold,71,11,10,62,55,1.13,0
VAL-07928,Icebox,Diamond,57,14,5,82,52,1.58,1
VAL-07929,Sunset,Silver,48,12,4,52,54,0.96,0
VAL-07930,Sunset,Platinum,28,11,11,52,64,0.81,0
VAL-07931,Bind,Gold,65,18,10,73,65,1.12,1
VAL-07932,Sunset,Silver,60,14,9,53,70,0.76,0
VAL-07933,Haven,Gold,66,12,8,55,63,0.87,1
VAL-07934,Split,Diamond,26,8,4,65,73,0.89,0
VAL-07935,Ascent,Immortal,80,12,11,55,60,0.92,1
VAL-07936,Ascent,Gold,46,9,7,70,62,1.13,0
VAL-07937,Ascent,Diamond,68,5,7,54,64,0.84,0
VAL-07938,Sunset,Gold,32,10,8,54,59,0.92,0
VAL-07939,Lotus,Platinum,46,11,10,76,60,1.27,1
VAL-07940,Icebox,Silver,48,16,2,58,52,1.12,0
VAL-07941,Icebox,Platinum,43,16,7,48,46,1.04,1
VAL-07942,Sunset,Silver,45,15,6,84,72,1.17,1
VAL-07943,Haven,Gold,74,12,11,60,58,1.03,1
VAL-07944,Haven,Platinum,51,12,12,57,52,1.1,1
VAL-07945,Pearl,Diamond,81,14,8,53,63,0.84,1
VAL-07946,Sunset,Platinum,68,15,3,63,73,0.86,1
VAL-07947,Breeze,Ascendant,31,13,5,62,68,0.91,0
VAL-07948,Bind,Diamond,51,14,0,79,70,1.13,1
VAL-07949,Ascent,Silver,50,12,10,58,50,1.16,1
VAL-07950,Bind,Gold,44,11,5,70,51,1.37,1
VAL-07951,Ascent,Platinum,70,3,11,90,55,1.64,1
VAL-07952,Sunset,Ascendant,65,11,5,65,65,1.0,0
VAL-07953,Lotus,Immortal,81,9,6,63,66,0.95,1
VAL-07954,Pearl,Diamond,49,12,6,63,61,1.03,1
VAL-07955,Haven,Platinum,60,9,2,63,74,0.85,0
VAL-07956,Lotus,Diamond,51,13,2,57,61,0.93,0
VAL-07957,Bind,Gold,50,5,13,47,69,0.68,0
VAL-07958,Bind,Gold,65,8,5,68,41,1.66,1
VAL-07959,Haven,Platinum,81,9,9,57,66,0.86,1
VAL-07960,Pearl,Diamond,67,8,13,57,82,0.7,0
VAL-07961,Ascent,Ascendant,66,24,6,67,63,1.06,1
VAL-07962,Lotus,Gold,54,4,8,57,60,0.95,0
VAL-07963,Pearl,Diamond,65,15,8,73,62,1.18,1
VAL-07964,Split,Diamond,69,16,8,48,61,0.79,1
VAL-07965,Icebox,Platinum,45,10,8,61,49,1.24,0
VAL-07966,Ascent,Gold,55,13,3,50,63,0.79,0
VAL-07967,Split,Platinum,51,14,3,50,55,0.91,0
VAL-07968,Ascent,Platinum,47,13,7,55,58,0.95,0
VAL-07969,Ascent,Platinum,67,5,11,65,53,1.23,1
VAL-07970,Ascent,Platinum,52,14,10,65,67,0.97,0
VAL-07971,Pearl,Diamond,61,16,3,70,46,1.52,1
VAL-07972,Pearl,Silver,61,20,9,47,56,0.84,1
VAL-07973,Split,Gold,52,6,8,55,71,0.77,0
VAL-07974,Bind,Platinum,38,11,7,59,70,0.84,0
VAL-07975,Haven,Gold,51,12,7,78,58,1.34,1
VAL-07976,Lotus,Ascendant,61,12,8,43,42,1.02,1
VAL-07977,Lotus,Gold,59,5,7,62,75,0.83,0
VAL-07978,Breeze,Gold,32,16,5,59,57,1.04,0
VAL-07979,Sunset,Diamond,65,16,6,39,55,0.71,1
VAL-07980,Sunset,Silver,48,14,1,69,62,1.11,0
VAL-07981,Split,Diamond,62,10,9,52,62,0.84,0
VAL-07982,Ascent,Platinum,65,11,8,72,58,1.24,0
VAL-07983,Ascent,Silver,61,11,12,52,61,0.85,0
VAL-07984,Icebox,Ascendant,78,6,9,55,63,0.87,0
VAL-07985,Bind,Silver,67,15,6,72,48,1.5,1
VAL-07986,Breeze,Gold,50,12,8,53,54,0.98,0
VAL-07987,Pearl,Silver,51,15,6,66,68,0.97,0
VAL-07988,Ascent,Silver,54,13,5,42,73,0.58,0
VAL-07989,Breeze,Diamond,51,8,0,62,70,0.89,1
VAL-07990,Lotus,Diamond,59,8,8,65,54,1.2,1
VAL-07991,Icebox,Silver,41,17,8,71,68,1.04,1
VAL-07992,Pearl,Platinum,72,14,11,62,53,1.17,1
VAL-07993,Breeze,Diamond,55,10,11,49,55,0.89,1
VAL-07994,Split,Diamond,71,14,8,54,50,1.08,1
VAL-07995,Pearl,Gold,41,9,3,43,58,0.74,0
VAL-07996,Sunset,Diamond,41,16,3,54,55,0.98,0
VAL-07997,Pearl,Gold,68,7,8,59,71,0.83,1
VAL-07998,Icebox,Platinum,47,13,10,63,48,1.31,1
VAL-07999,Pearl,Ascendant,43,11,10,48,67,0.72,0
VAL-08000,Haven,Silver,69,12,6,69,76,0.91,0
VAL-08001,Bind,Silver,45,15,1,59,57,1.04,0
VAL-08002,Icebox,Gold,55,16,3,69,75,0.92,0
VAL-08003,Split,Silver,49,10,1,77,45,1.71,1
VAL-08004,Icebox,Gold,64,4,8,54,73,0.74,0
VAL-08005,Lotus,Platinum,58,5,6,61,49,1.24,0
VAL-08006,Split,Gold,66,10,6,51,61,0.84,0
VAL-08007,Sunset,Gold,41,12,8,55,47,1.17,1
VAL-08008,Pearl,Gold,58,14,6,56,65,0.86,0
VAL-08009,Pearl,Silver,56,13,13,57,80,0.71,0
VAL-08010,Lotus,Gold,46,16,6,59,55,1.07,1
VAL-08011,Breeze,Platinum,43,19,2,71,46,1.54,1
VAL-08012,Lotus,Silver,54,12,0,50,56,0.89,0
VAL-08013,Haven,Ascendant,52,13,9,59,69,0.86,1
VAL-08014,Ascent,Gold,69,9,9,67,64,1.05,1
VAL-08015,Breeze,Ascendant,65,12,9,72,89,0.81,0
VAL-08016,Ascent,Silver,47,13,3,47,60,0.78,0
VAL-08017,Sunset,Diamond,52,13,4,67,74,0.91,1
VAL-08018,Bind,Platinum,62,9,12,53,42,1.26,1
VAL-08019,Bind,Diamond,63,13,6,63,77,0.82,0
VAL-08020,Pearl,Platinum,69,12,5,59,60,0.98,1
VAL-08021,Bind,Ascendant,54,13,11,62,59,1.05,1
VAL-08022,Lotus,Platinum,57,10,4,65,44,1.48,1
VAL-08023,Breeze,Diamond,34,12,6,51,54,0.94,0
VAL-08024,Pearl,Diamond,42,21,11,63,57,1.11,1
VAL-08025,Pearl,Platinum,66,12,11,67,65,1.03,1
VAL-08026,Breeze,Gold,42,16,11,56,59,0.95,1
VAL-08027,Sunset,Gold,35,18,9,50,82,0.61,0
VAL-08028,Sunset,Diamond,64,6,13,41,41,1.0,0
VAL-08029,Pearl,Gold,50,11,10,57,65,0.88,1
VAL-08030,Sunset,Platinum,45,11,8,72,34,2.12,1
VAL-08031,Haven,Silver,37,20,7,56,59,0.95,1
VAL-08032,Haven,Gold,37,20,6,62,65,0.95,1
VAL-08033,Ascent,Platinum,50,6,3,63,57,1.11,0
VAL-08034,Icebox,Platinum,53,8,0,74,74,1.0,0
VAL-08035,Split,Gold,70,17,10,39,67,0.58,0
VAL-08036,Bind,Silver,53,10,7,69,64,1.08,1
VAL-08037,Sunset,Gold,51,15,4,60,64,0.94,0
VAL-08038,Haven,Platinum,52,11,13,69,53,1.3,1
VAL-08039,Lotus,Silver,28,8,11,67,57,1.18,0
VAL-08040,Breeze,Platinum,49,17,7,54,82,0.66,0
VAL-08041,Icebox,Platinum,63,9,9,75,57,1.32,1
VAL-08042,Ascent,Ascendant,56,11,7,77,49,1.57,1
VAL-08043,Split,Silver,64,7,6,72,75,0.96,0
VAL-08044,Haven,Silver,68,8,11,80,70,1.14,1
VAL-08045,Ascent,Gold,35,12,8,58,59,0.98,0
VAL-08046,Icebox,Gold,47,8,3,51,50,1.02,0
VAL-08047,Breeze,Silver,67,18,8,67,74,0.91,1
VAL-08048,Bind,Diamond,56,15,9,63,56,1.12,1
VAL-08049,Haven,Gold,53,15,12,66,67,0.99,1
VAL-08050,Breeze,Gold,67,11,8,54,70,0.77,0
VAL-08051,Split,Gold,45,11,7,78,59,1.32,1
VAL-08052,Sunset,Diamond,46,14,9,62,69,0.9,0
VAL-08053,Icebox,Silver,45,1,4,48,57,0.84,0
VAL-08054,Split,Silver,39,10,13,62,53,1.17,1
VAL-08055,Bind,Silver,52,5,13,66,44,1.5,1
VAL-08056,Breeze,Platinum,57,13,10,51,70,0.73,0
VAL-08057,Bind,Diamond,42,7,8,66,56,1.18,0
VAL-08058,Pearl,Gold,54,12,3,61,61,1.0,0
VAL-08059,Haven,Silver,48,8,7,49,63,0.78,0
VAL-08060,Sunset,Silver,54,18,8,53,62,0.85,1
VAL-08061,Icebox,Platinum,72,21,4,61,56,1.09,1
VAL-08062,Lotus,Silver,56,16,5,60,55,1.09,1
VAL-08063,Breeze,Diamond,56,16,6,42,61,0.69,0
VAL-08064,Lotus,Silver,79,12,5,65,36,1.81,1
VAL-08065,Haven,Silver,49,9,12,62,37,1.68,1
VAL-08066,Haven,Silver,62,4,7,68,67,1.01,0
VAL-08067,Icebox,Diamond,49,13,11,65,76,0.86,0
